Sample,Rep,lLR,Eff,Pr,St,NC,TC,TotDNA,amtDNA,C1,C2,C3,C4,D1,D2,D3,D4,CSF1PO,D13S317,D16S539,D18S51,D19S433,D21S11,D2S1338,D3S1358,D5S818,D7S820,D8S1179,FGA,TH01,TPOX,VWA
761,1,5.75,0.327,likeLTD,Absent,3,C,30,18,C,D,E,NA,6,3,1,NA,-0.126,1.19,-0.219,-0.328,0.655,1.15,0.342,-0.848,0.849,-0.356,0.691,0.78,0.692,0.351,NA
761,1,5.65,0.322,likeLTD,Present,3,C,30,18,C,D,E,NA,6,3,1,NA,-0.0998,1.29,-0.22,-0.372,0.62,1.18,0.26,-0.922,0.884,-0.304,0.668,0.818,0.687,0.307,0.866
761,1,0.00464,2.83e-4,likeLTD,Absent,3,E,30,3,C,D,E,NA,6,3,1,NA,-8.6e-4,0.0295,-0.00103,-0.00835,-0.0105,7.8e-4,-0.0041,0.0198,0.0122,-0.0133,-0.00244,-0.00573,0.00768,-0.0113,-0.00777
761,1,-4.469927373838e-5,-2.73e-6,EFM,Absent,3,E,30,3,C,D,E,NA,6,3,1,NA,-3.54458642744307e-5,-5.1292838930012e-5,1.2700441769914e-4,-2.4756292077313e-4,1.9054594994314e-4,-1.4316570041365e-4,-1.3182723606073e-4,3.0541032256585e-4,-3.96664197509781e-6,-3.4049703833874e-4,1.9083045001287e-4,-2.0526882756735e-4,1.7928341100143e-4,-5.95302521711102e-5,1.8078349554265e-4
761,1,-9.4379601540866e-4,-5.76e-5,EFM,Present,3,E,30,3,C,D,E,NA,6,3,1,NA,7.27586795980747e-5,-0.00132759546738014,-4.35028854313624e-5,-4.0674986788167e-4,2.2435512274502e-4,6.70365083185514e-5,-3.3999592337594e-4,0.00115960280867148,-5.45096093235471e-5,-3.1538933488077e-4,-5.6239731919601e-4,7.8871633030621e-4,-1.3341728892235e-4,3.24612366159126e-5,-1.0516900527287e-4
761,1,0.0213,0.0013,likeLTD,Present,3,E,30,3,C,D,E,NA,6,3,1,NA,0.0262,0.0651,0.00315,-0.0497,-0.00604,0.0418,-0.0277,-0.0024,-0.0643,0.0105,0.00474,0.0425,0.00581,-0.00404,-0.0243
761,1,4.60609558459687,0.241,EFM,Present,3,D,30,9,C,D,E,NA,6,3,1,NA,0.370479920254494,1.22562484173198,-0.0522884410432697,0.47517689969402,-0.24064397017745,0.661379212270137,-0.345770177691885,0.716419584972493,-0.0155098264161434,1.21625412959437,0.250356760717337,0.97456384560186,-0.273751806705511,-0.442056575999722,0.0858611877941623
761,1,4.61507877374163,0.242,EFM,Absent,3,D,30,9,C,D,E,NA,6,3,1,NA,0.371171023856482,1.22622775405083,-0.0505078180803182,0.475345475775449,-0.239086150351316,0.66093230921178,-0.343972220408554,0.717284824436035,-0.0140529540775985,1.21511572170738,0.249883289571792,0.974058280172254,-0.273801781140976,-0.441247573431304,0.0877285924496965
761,1,4.01,0.21,likeLTD,Absent,3,D,30,9,C,D,E,NA,6,3,1,NA,0.48,1.34,-0.229,0.427,-0.361,0.666,-0.512,0.378,-0.0389,1.03,0.327,1.08,-0.18,-0.274,-0.121
761,1,4.02,0.21,likeLTD,Present,3,D,30,9,C,D,E,NA,6,3,1,NA,0.502,1.36,-0.239,0.428,-0.361,0.682,-0.548,0.353,0.00141,1.04,0.322,1.1,-0.192,-0.294,-0.122
762,2,0.656138402650492,0.0401,EFM,Absent,3,E,30,3,C,D,E,NA,6,3,1,NA,-0.0154077972981754,-0.162742587513418,0.171570394333307,0.312647644473027,-0.327155198536585,0.267257095265826,0.132549953143578,-0.240406877678322,0.307905604291235,0.74834527776689,0.249789155152781,-0.915507592034211,0.0849802861958184,-0.118472408153772,0.160785453242513
762,2,0.665528007701213,0.0406,EFM,Present,3,E,30,3,C,D,E,NA,6,3,1,NA,-0.0152241942583985,-0.162542350236763,0.173534292497328,0.315772023975425,-0.328677217054475,0.267801391484906,0.134876086950489,-0.239949530104883,0.310864242451712,0.753862405152174,0.252083183565472,-0.927138236752882,0.0860669641463148,-0.118564269731052,0.162763215615846
762,2,4.54,0.238,likeLTD,Absent,3,D,30,9,C,D,E,NA,6,3,1,NA,0.0333,1.38,-0.0202,-0.64,0.414,0.559,0.111,1.08,-0.375,0.785,0.356,1.08,-0.568,0.56,-0.219
762,2,4.62,0.242,likeLTD,Present,3,D,30,9,C,D,E,NA,6,3,1,NA,0.0394,1.3,0.0559,-0.594,0.159,0.517,0.119,1.12,-0.304,0.843,0.381,1.08,-0.447,0.536,-0.187
762,2,4.56,0.26,likeLTD,Present,3,C,30,18,C,D,E,NA,6,3,1,NA,0.0648,0.925,0.135,0.927,-0.488,1.05,0.466,0.906,0.328,-0.895,0.454,0.761,-0.63,-0.0623,0.614
762,2,4.58,0.261,likeLTD,Absent,3,C,30,18,C,D,E,NA,6,3,1,NA,0.0982,0.915,0.113,0.912,-0.466,1.06,0.481,0.882,0.327,-0.94,0.451,0.784,-0.616,-0.0299,NA
762,2,0.791,0.0483,likeLTD,Present,3,E,30,3,C,D,E,NA,6,3,1,NA,0.121,-0.167,0.078,0.151,-0.115,0.309,0.0779,-0.116,0.0993,0.633,0.117,-0.511,0.131,-5.69e-4,-0.0139
762,2,0.798,0.0487,likeLTD,Absent,3,E,30,3,C,D,E,NA,6,3,1,NA,0.127,-0.188,0.0911,0.146,-0.101,0.283,0.0765,-0.108,0.0845,0.618,0.102,-0.469,0.148,0.0147,-0.0277
762,2,4.68409942997136,0.245,EFM,Absent,3,D,30,9,C,D,E,NA,6,3,1,NA,0.164245746027663,1.06800272576852,0.132013511362291,-0.339849066407996,1.08712132661236,0.568433314574738,0.196008432569566,0.555701493939631,-0.0711747121894233,-0.34751262007161,0.355997088276747,0.884387196349574,-0.34198407762241,0.607982339845001,0.164726730936709
762,2,4.67748752028743,0.245,EFM,Present,3,D,30,9,C,D,E,NA,6,3,1,NA,0.164283003865613,1.06735961732843,0.131328007075434,-0.340900997666047,1.08585927932631,0.56888162846428,0.19494563387102,0.555207234731111,-0.0720139599393811,-0.347314237325841,0.356713366605747,0.884232159752714,-0.342192835672395,0.607837758459753,0.163261861410682
762,2,6.86660521855532,0.391,EFM,Absent,3,C,30,18,C,D,E,NA,6,3,1,NA,0.426146546021919,0.839680380805832,0.00231130456021264,1.06767480010023,-0.185870790359933,1.14882034431716,0.430228794350779,0.251026480920304,0.694081221857043,-0.021979199472419,0.68649496043676,0.752787678091772,-0.346282570769513,0.0906517337302444,1.03083353396493
762,2,6.86669246797916,0.391,EFM,Present,3,C,30,18,C,D,E,NA,6,3,1,NA,0.427485298531301,0.840226794068711,0.00157449596583772,1.06797257349536,-0.187837482235516,1.15035698712771,0.428911533269019,0.251543319780946,0.693743869550923,-0.0217026101754333,0.686492851622026,0.753706476544141,-0.34772180799983,0.0914649489478696,1.0304752194861
763,3,0.199,0.0121,likeLTD,Present,3,E,30,3,C,D,E,NA,6,3,1,NA,-0.18,-0.149,-0.133,-0.148,0.344,0.14,0.198,0.255,0.0184,0.133,-0.117,-0.0146,-0.037,0.0342,-0.145
763,3,4.95,0.259,likeLTD,Absent,3,D,30,9,C,D,E,NA,6,3,1,NA,-0.0926,1.06,0.172,0.488,1.21,0.181,0.526,0.762,0.0222,1.18,0.25,0.218,-0.37,-0.625,-0.0328
763,3,-0.0325,-0.00198,likeLTD,Absent,3,E,30,3,C,D,E,NA,6,3,1,NA,-0.085,0.0171,0.0178,-0.00397,0.092,-0.0219,0.0383,0.109,-0.0437,-0.0166,-0.0443,-0.0181,-0.0215,-0.0137,-0.038
763,3,5.29,0.301,likeLTD,Absent,3,C,30,18,C,D,E,NA,6,3,1,NA,-0.065,0.77,0.125,-0.308,0.719,1.21,0.642,0.978,0.643,-0.118,-0.238,0.229,-0.653,0.286,NA
763,3,5.3,0.302,likeLTD,Present,3,C,30,18,C,D,E,NA,6,3,1,NA,-0.0608,0.772,0.0806,-0.336,0.703,1.23,0.678,0.901,0.727,-0.178,-0.131,0.231,-0.684,0.284,1.09
763,3,5.05,0.264,likeLTD,Present,3,D,30,9,C,D,E,NA,6,3,1,NA,-0.00789,1.18,-0.0503,0.414,1.21,0.212,0.632,0.776,-0.0122,1.19,0.238,0.172,-0.37,-0.564,0.0282
763,3,0.127228495862193,0.00777,EFM,Absent,3,E,30,3,C,D,E,NA,6,3,1,NA,0.00141428658776438,0.14247563577795,0.0219687547992913,-0.00588006144895646,-0.228631083586706,0.0936910866464558,-0.0725534751381121,-0.169440310523045,0.120078639131775,-0.00145635440368406,0.0454854480248578,-0.0178921652027519,0.0528480134037715,0.0323792550688569,0.112740826724726
763,3,0.50509670564557,0.0308,EFM,Present,3,E,30,3,C,D,E,NA,6,3,1,NA,0.0618157265436351,0.218641385198842,-0.037159512479649603,-0.0473195542062437,-0.402683933647949,0.182421844486449,-0.146985793726873,0.044235816918526,0.224031860590474,0.0141780905913032,0.0763426529067182,-0.0653513099814394,0.10991945036491,0.0912378239825702,0.181772158104299
763,3,4.39923715493499,0.23,EFM,Present,3,D,30,9,C,D,E,NA,6,3,1,NA,0.176030665150213,1.0554478895525,0.0566209439489013,0.396607283121979,1.11244955876768,0.235656151652327,0.617286459659486,0.537766927741695,0.0332707822225093,-0.00874110985641072,0.496713099026387,0.228415214496321,-0.308751255252238,-0.452044738480097,0.222509283183728
763,3,4.59684935763701,0.241,EFM,Absent,3,D,30,9,C,D,E,NA,6,3,1,NA,0.205598356669265,1.12998752760641,0.101217176542674,0.382819982786213,1.14199147865244,0.21974500347099,0.592473810273623,0.730084822158121,0.0142090979355873,-0.0152593341447315,0.473041136695959,0.205717167866686,-0.315764698121857,-0.450794479182112,0.181782308427742
763,3,5.17696097688751,0.295,EFM,Present,3,C,30,18,C,D,E,NA,6,3,1,NA,0.349469971728278,0.812859956481851,-0.12647830118538,-0.6548202691393,0.454942085326219,1.30565169519416,0.517419268669486,0.184630565275804,0.569056996921174,0.394831903123029,0.0165142118717795,0.215078779687159,-0.191871230716305,0.363799727375402,0.965875616274148
763,3,5.55468831624197,0.316,EFM,Absent,3,C,30,18,C,D,E,NA,6,3,1,NA,0.370942470108449,0.85962599246887,-0.0657977712876483,-0.658022578054004,0.480084069831454,1.30033506363727,0.500886728763004,0.475002469949874,0.562170342721671,0.386809936020671,0.0106503428968128,0.209762248984617,-0.194803072673971,0.370247118858019,0.946794954016884
764,4,4.15,0.217,likeLTD,Present,3,D,30,9,C,D,E,NA,6,3,1,NA,-0.279,1.22,0.766,0.481,-0.0978,0.565,0.611,0.895,-0.0894,-0.16,0.358,0.242,-0.28,-0.0546,-0.0283
764,4,4.16,0.218,likeLTD,Absent,3,D,30,9,C,D,E,NA,6,3,1,NA,-0.224,1.26,0.824,0.496,-0.0379,0.535,0.616,0.733,-0.0738,-0.193,0.396,0.209,-0.331,-0.0813,0.0318
764,4,3.88403526786946,0.203,EFM,Present,3,D,30,9,C,D,E,NA,6,3,1,NA,-0.102405185583358,1.20641274444661,0.747815134239383,0.422885456267419,-0.0672577579233873,0.607936590419798,0.449936517304712,0.634692815467858,-0.0148701996198846,0.055509394785112,0.232840401487976,0.240682929322336,-0.63201006579352,-0.102812278028934,0.204678771077342
764,4,3.84277910425747,0.201,EFM,Absent,3,D,30,9,C,D,E,NA,6,3,1,NA,-0.0750146632477414,1.23001052632027,0.754615991623469,0.424882409647625,-0.0479012942527069,0.430432593920471,0.450160928857469,0.536122886398979,0.014460380760286,0.029850765832459,0.267510228075984,0.24817613581671,-0.569052139854549,-0.0781974878632036,0.226721842221958
764,4,5.76,0.328,likeLTD,Present,3,C,30,18,C,D,E,NA,6,3,1,NA,0.0942,0.88,-0.283,-0.195,0.663,0.557,0.00809,1.14,0.712,0.0775,0.814,0.284,-0.0147,-0.0195,1.04
764,4,5.69,0.324,likeLTD,Absent,3,C,30,18,C,D,E,NA,6,3,1,NA,0.131,0.926,-0.253,-0.205,0.724,0.588,0.00415,1.06,0.728,-0.0602,0.816,0.26,-0.0527,-0.0434,NA
764,4,0.78,0.0476,likeLTD,Absent,3,E,30,3,C,D,E,NA,6,3,1,NA,0.282,-0.204,0.364,-0.28,-0.108,0.37,0.361,-0.112,0.0908,0.0592,0.181,-0.15,-0.112,-0.0165,0.0545
764,4,1.64797047506572,0.101,EFM,Absent,3,E,30,3,C,D,E,NA,6,3,1,NA,0.286513285421863,-0.126951454155069,0.484116126428113,-0.146762835154577,-0.117238341150707,0.539679586150952,0.282985873671604,-0.0979849421910983,0.334884013557038,-0.0368793528503949,0.426696433364408,-0.176544995610377,-0.181612015584298,-0.0162423657606386,0.1933114589289
764,4,1.65958112652902,0.101,EFM,Present,3,E,30,3,C,D,E,NA,6,3,1,NA,0.293074208096557,-0.0986543283084575,0.488012667265662,-0.15433022963656,-0.114330198102673,0.530210438713562,0.277041183329977,-0.078834739928635,0.328990497585751,-0.0334497964658745,0.431653970992381,-0.182161296272818,-0.190596306620185,-0.0184189822103917,0.181374038090728
764,4,0.744,0.0454,likeLTD,Present,3,E,30,3,C,D,E,NA,6,3,1,NA,0.309,-0.199,0.384,-0.272,-0.0709,0.375,0.346,-0.2,0.109,0.075,0.173,-0.164,-0.149,-0.0273,0.0561
764,4,4.08120638578846,0.232,EFM,Absent,3,C,30,18,C,D,E,NA,6,3,1,NA,0.51977705612245,0.986370043722984,-0.25428429059966,-0.538396015043179,0.63761642143126,0.928162077039029,-0.526591840376395,0.0468053517833766,0.524585280041357,-0.0813489723653287,0.647545550708564,0.229808024082569,0.238352815818397,-0.0851380286860634,0.807942912109102
764,4,4.07472691418284,0.232,EFM,Present,3,C,30,18,C,D,E,NA,6,3,1,NA,0.52511870734645,1.01445171672256,-0.250375706128784,-0.546151041187796,0.641098648440471,0.912039837523648,-0.534004980820394,0.0559708222712747,0.518658980990578,-0.0800901922456856,0.6537817032849,0.224495972839897,0.23025364018809,-0.0879837326422021,0.797462537599837
765,5,3.45592345073185,0.181,EFM,Absent,3,D,30,9,C,D,E,NA,6,3,1,NA,-0.180333336258275,1.22998773526424,0.502732439920628,-0.230415916835333,1.13532912352845,0.646255302061828,-0.0210762117088645,0.646121491175014,-0.0719896847945556,-0.12470894420644,0.163244304478476,0.445933988331289,-0.302983502228358,-0.378004084702804,-0.00416925329345161
765,5,3.40656728695592,0.178,EFM,Present,3,D,30,9,C,D,E,NA,6,3,1,NA,-0.17428143871468,1.42816240436742,0.51142440763342,-0.307715957405056,1.26385820523999,0.609297756223803,0.0161325464930991,0.485723779655689,-0.0775416596415487,-0.17331412213425,0.135759409286956,0.443759702487599,-0.347681122671849,-0.372245477107521,-0.0347711467571463
765,5,0.193,0.0118,likeLTD,Absent,3,E,30,3,C,D,E,NA,6,3,1,NA,-0.0659,-0.145,0.075,-0.0253,0.155,0.0872,0.0928,0.104,-0.0279,-0.0292,-0.0401,0.0725,-0.109,0.0522,-0.00311
765,5,0.0445,0.00272,likeLTD,Present,3,E,30,3,C,D,E,NA,6,3,1,NA,0.0321,0.0614,-0.00387,-0.00512,0.00928,0.0937,-0.0207,0.0275,-0.0514,-0.00532,0.0288,-0.0467,-0.0371,-0.00612,-0.0319
765,5,0.430047701735232,0.0263,EFM,Absent,3,E,30,3,C,D,E,NA,6,3,1,NA,0.170930225702691,-0.466973917990389,0.196762493013247,-0.0127045705311533,-0.284194652262785,0.228910980971107,0.0929741186903448,0.361617901441454,0.156410781885419,-0.0184596110043647,0.192906496759866,0.0166271912642512,-0.322946870347485,0.0388016251620762,0.0793855089809515
765,5,3.56,0.186,likeLTD,Absent,3,D,30,9,C,D,E,NA,6,3,1,NA,0.173,1.14,0.283,-0.181,1.52,0.583,0.0462,0.825,-0.167,0.219,-0.0037200000000000002,0.416,-0.805,-0.288,-0.203
765,5,3.6,0.188,likeLTD,Present,3,D,30,9,C,D,E,NA,6,3,1,NA,0.178,1.05,0.237,-0.0798,1.45,0.457,0.0055,0.805,-0.132,0.217,0.0621,0.377,-0.665,-0.223,-0.134
765,5,0.438661255345381,0.0268,EFM,Present,3,E,30,3,C,D,E,NA,6,3,1,NA,0.182701821567261,-0.388121002831488,0.214005330173107,-0.0613659477780357,-0.214810853334134,0.245254562943766,0.122380574944914,0.295458210013994,0.160115942430983,-0.0484642266040718,0.183877872302054,0.0146240127779618,-0.372213016844047,0.0427093623394798,0.062508613243637
765,5,6.48,0.369,likeLTD,Absent,3,C,30,18,C,D,E,NA,6,3,1,NA,0.461,1.21,-0.327,0.244,0.232,1.16,0.83,0.604,0.814,-0.49,0.731,-1,0.693,0.316,NA
765,5,6.4,0.364,likeLTD,Present,3,C,30,18,C,D,E,NA,6,3,1,NA,0.508,1.3,-0.364,0.166,0.176,1.2,0.893,0.638,0.809,-0.629,0.75,-0.997,0.706,0.275,0.967
765,5,7.04282716276949,0.401,EFM,Absent,3,C,30,18,C,D,E,NA,6,3,1,NA,0.556759866496297,1.24484553709389,-0.449254540513922,0.184755134820085,0.580661434544634,1.29156719640642,1.00772927165593,0.379343155497013,0.581680107226587,0.31809773987308,0.654838279139273,-1.257408895953,0.697448201383923,0.351924296767853,0.899840378331438
765,5,7.04320843812811,0.401,EFM,Present,3,C,30,18,C,D,E,NA,6,3,1,NA,0.565432414177963,1.33441366955905,-0.471624660564137,0.14365240888268,0.641332383370864,1.28434048690118,1.04499860465373,0.40310633191488,0.57637510773248,0.270900684996713,0.637998332565226,-1.29469597278426,0.675383151447586,0.348789877301628,0.882805617972523
766,1,0.0713,0.00371,likeLTD,Absent,3,B,30,3,E,C,B,NA,6,3,1,NA,-0.0451,-0.00256,0.00853,6.5e-4,-0.0216,0.0606,-0.0381,0.108,0.0573,0.0738,-0.0817,-0.0169,-0.0135,-0.00894,-0.00911
766,1,0.0148604418601743,7.74e-4,EFM,Present,3,B,30,3,E,C,B,NA,6,3,1,NA,1.8967038812479e-4,-0.0021715801800634,-0.00224581312613421,-0.0033912775115716,0.0171509290366526,0.0169812124022978,-0.00227928741523263,-0.0031649088872231,-0.00235199878221274,-0.0029678292163207,-0.00245130080629145,-0.00300385965264516,0.00258995581650009,0.0037850825210564,-0.00180855272676162
766,1,0.00841070061698614,4.38e-4,EFM,Absent,3,B,30,3,E,C,B,NA,6,3,1,NA,5.569180706318e-4,2.0419993569132e-4,-5.1994366432592e-4,-9.5871177936529e-4,0.00436588618437177,0.00497045668780275,-0.00104388607750993,-6.8773952457567e-4,-4.4747858892215e-4,-7.3559916950732e-4,9.3437392919488e-4,-0.00122832272574488,0.00165146210273742,-1.3862236372309e-4,0.00148770760023047
766,1,0.136,0.00708,likeLTD,Present,3,B,30,3,E,C,B,NA,6,3,1,NA,0.0316,0.0429,0.00404,0.0129,0.271,0.091,0.0151,-0.27,-0.147,0.0606,0.0535,-0.0904,0.0762,0.0319,-0.0468
766,1,3.12247091319489,0.178,EFM,Absent,3,C,30,9,E,C,B,NA,6,3,1,NA,0.424063366688484,-0.055939648199322,-0.0300383114914444,0.715987341894598,0.640931213808344,1.2757031259118,-0.448286181487457,-0.645952522014892,0.355068050506058,0.585454489583667,0.413067685697155,-0.411140005298844,-0.233134345184482,0.292987484548192,0.243699168233033
766,1,3.12473423405957,0.178,EFM,Present,3,C,30,9,E,C,B,NA,6,3,1,NA,0.424741649156332,-0.0590909058991198,-0.0324886430322183,0.712995253396362,0.654218440766679,1.28901594185543,-0.450735900831931,-0.64977099086311,0.352644462309341,0.58269744259361,0.408997940105737,-0.41428666031932,-0.23100296847831,0.295222979456497,0.241576193843593
766,1,2.84,0.162,likeLTD,Present,3,C,30,9,E,C,B,NA,6,3,1,NA,0.453,-0.0131,-0.00505,0.818,0.305,1.1,-0.524,-0.515,0.266,0.674,0.332,-0.277,-0.279,0.253,0.253
766,1,2.79,0.159,likeLTD,Absent,3,C,30,9,E,C,B,NA,6,3,1,NA,0.461,-0.0373,-0.0167,0.862,0.288,1.12,-0.642,-0.439,0.329,0.709,0.279,-0.32,-0.34,0.261,NA
766,1,7.18,0.438,likeLTD,Absent,3,E,30,18,E,C,B,NA,6,3,1,NA,0.623,1.07,-0.118,0.385,0.163,0.904,0.368,-0.0122,0.701,0.15,0.791,0.485,0.428,0.455,0.79
766,1,7.17,0.438,likeLTD,Present,3,E,30,18,E,C,B,NA,6,3,1,NA,0.636,1.05,-0.136,0.367,0.112,0.897,0.359,0.0169,0.716,0.216,0.779,0.506,0.411,0.448,0.791
766,1,7.63377286735388,0.466,EFM,Absent,3,E,30,18,E,C,B,NA,6,3,1,NA,0.765560471620441,1.08487015363893,-0.0725994879905084,0.411049691472663,0.1626132629442,0.922641819112492,0.36208102186382,0.15254551111092,0.721221084681399,0.199624749014374,0.894154596354009,0.563231102576389,0.111562390113331,0.511406298284557,0.84381020255686
766,1,7.65236982119261,0.467,EFM,Present,3,E,30,18,E,C,B,NA,6,3,1,NA,0.767005467058715,1.08345484023591,-0.0745269135441533,0.409319535728307,0.178849615741767,0.937938162990677,0.361514754144499,0.150344560201185,0.719903182284684,0.197793419298559,0.891664569511689,0.562264517848219,0.109819812630031,0.514162326094318,0.842861970968202
767,2,0.548,0.0285,likeLTD,Present,3,B,30,3,E,C,B,NA,6,3,1,NA,-0.354,0.0971,-0.382,0.244,0.205,-0.258,0.0791,0.612,-0.271,0.249,0.0694,-0.0456,7.18e-4,-0.00689,0.309
767,2,9.79389834845574,0.598,EFM,Absent,3,E,30,18,E,C,B,NA,6,3,1,NA,-0.303887621115544,1.17448151599492,0.594430622922357,1.43017928590827,0.294673582684169,0.66858975719066,-0.49584409648637,0.711112097783068,0.784765609517358,1.79954000703697,0.895225407600762,0.35625270222239,0.408851286238522,0.54068069622108506,0.934847494737127
767,2,9.79973238847003,0.598,EFM,Present,3,E,30,18,E,C,B,NA,6,3,1,NA,-0.300426333819083,1.17227384340321,0.595611667597151,1.42802265516298,0.295452788270268,0.672844312197824,-0.489518988002034,0.713414562977584,0.783859907867022,1.79743679489687,0.891848682048176,0.356843993480814,0.410025535562557,0.539198204366974,0.932844762459728
767,2,4.48,0.255,likeLTD,Absent,3,C,30,9,E,C,B,NA,6,3,1,NA,-0.142,0.107,0.472,0.506,0.555,0.963,0.252,0.423,0.0898,0.508,0.633,-0.367,-0.421,0.307,NA
767,2,3.84001963807244,0.219,EFM,Present,3,C,30,9,E,C,B,NA,6,3,1,NA,-0.119679214791763,0.113375524545567,0.399662506677302,0.485621969834183,0.371723793756646,0.983528692439898,0.206774608846029,-0.0223426254831353,0.447963119781609,0.461557982604232,0.51519735876986394,-0.357552516707582,-0.369371110761452,0.259398637423472,0.464160911137576
767,2,3.84239015812733,0.219,EFM,Absent,3,C,30,9,E,C,B,NA,6,3,1,NA,-0.119647523845012,0.113650940813287,0.399904433598339,0.485781651809163,0.372137378333313,0.983837399157248,0.207014146827837,-0.0233535292355403,0.447944566407778,0.46158979289856,0.516408299310007,-0.357075324691647,-0.36888728410923,0.259481816039159,0.46360339481407
767,2,9.73,0.594,likeLTD,Present,3,E,30,18,E,C,B,NA,6,3,1,NA,-0.076,1.2,0.576,1.23,0.409,0.511,-0.17,0.615,0.897,1.72,1.12,0.149,1.35e-4,0.489,1.07
767,2,4.47,0.255,likeLTD,Present,3,C,30,9,E,C,B,NA,6,3,1,NA,-0.0554,0.102,0.402,0.463,0.599,0.941,0.213,0.479,0.0319,0.485,0.63,-0.294,-0.369,0.283,0.561
767,2,9.73,0.594,likeLTD,Absent,3,E,30,18,E,C,B,NA,6,3,1,NA,-0.0448,1.18,0.568,1.21,0.432,0.532,-0.175,0.654,0.904,1.63,1.06,0.189,0.0874,0.48,1.03
767,2,-0.00385659449397207,-2.01e-4,EFM,Present,3,B,30,3,E,C,B,NA,6,3,1,NA,-8.0083833690758e-4,-1.2275112229295e-4,1.8595330546191e-4,1.5116082284317e-4,-7.6300264482449e-4,-5.0360521205737e-4,-2.5013444716536e-4,-0.00109219604082017,-3.6656754678846e-4,-2.584241608933e-4,0.00100286042733652,-3.2901405186931e-4,-3.6219627763948e-4,4.63924923061015e-5,-3.9423170066011e-4
767,2,1.9728755191438302e-9,1.03e-10,EFM,Absent,3,B,30,3,E,C,B,NA,6,3,1,NA,-2.81510085018294e-6,-6.71652431068666e-7,-5.90436001916498e-7,-1.15842158711668e-6,3.29224829469904e-6,-7.65524693891878e-8,-1.76105802252973e-6,3.69656893819251e-6,-1.3182829809849e-6,-1.16122205116774e-6,5.8594414151058e-6,-2.49529752065929e-6,-2.81474868859262e-6,-5.66535687995742e-7,2.58302251874006e-6
767,2,0.0749,0.0039,likeLTD,Absent,3,B,30,3,E,C,B,NA,6,3,1,NA,0.0203,-0.263,0.102,-0.0639,0.11,-0.11,-0.146,0.321,-0.245,-0.147,0.166,0.0423,0.29,-0.144,0.142
768,3,-0.0181,-9.43e-4,likeLTD,Present,3,B,30,3,E,C,B,NA,6,3,1,NA,-0.0264,0.0501,-0.0422,-0.0607,0.0699,0.0395,0.03,-0.0992,0.048,0.0939,0.0483,-0.0364,-0.125,-0.0132,0.00531
768,3,-0.00152328792634706,-7.93e-5,EFM,Present,3,B,30,3,E,C,B,NA,6,3,1,NA,-0.00114911809491115,-2.4236664830953e-4,0.00208771242466936,-0.00138330002748776,-5.2190792091066e-4,-0.00100450822314862,0.00208771242466936,9.0818080868486e-4,-0.0012468075828025,-4.1565942554986e-4,1.3451408648346e-4,-8.8263686286207e-4,0.00208771242466936,-7.5516695045402e-4,-0.00122764835908841
768,3,0.0684642130591537,0.00357,EFM,Absent,3,B,30,3,E,C,B,NA,6,3,1,NA,0.0343853907683589,-0.0266212115517562,-0.089289822843945,0.0360407183347428,0.0881249551102668,0.00827808670394152,-0.089289822843945,0.0117862864422311,0.0137279860491051,-0.0433446538044467,0.0848665994051371,0.0184940847623665,-0.089289822843945,0.0271594993890663,0.0834359399819752
768,3,0.647,0.0337,likeLTD,Absent,3,B,30,3,E,C,B,NA,6,3,1,NA,0.24,-0.104,-0.193,0.0776,0.229,-0.0857,-0.29,1.14,-0.507,0.0859,-0.0365,-0.0513,0.138,-0.0257,0.0343
768,3,3.81182997175199,0.217,EFM,Absent,3,C,30,9,E,C,B,NA,6,3,1,NA,0.591722254722593,0.0546616572609528,0.0156746084205769,0.8373932941014,-0.386610571507494,1.29340751859438,0.0156746084205769,-0.053468927655336,0.497054426544512,0.35620732168349,0.672669728617447,-0.68199599326554,0.0156746084205769,-0.116389498737035,0.700154936130887
768,3,3.73564999065167,0.213,EFM,Present,3,C,30,9,E,C,B,NA,6,3,1,NA,0.608569104932092,0.0828217783422451,-0.0905267027754031,0.8930216593014,-0.335383904514067,1.15482524309803,-0.0905267027754031,-0.0437448101070808,0.546816651303267,0.382224527067411,0.667627315107888,-0.602847712558338,-0.0905267027754031,-0.0944353170897147,0.747735564094748
768,3,5.84,0.357,likeLTD,Present,3,E,30,18,E,C,B,NA,6,3,1,NA,0.666,1.1,-0.117,0.483,0.521,-0.679,-0.00798,0.646,0.689,1.55,0.713,0.503,-0.248,-0.204,0.223
768,3,6.24,0.381,likeLTD,Absent,3,E,30,18,E,C,B,NA,6,3,1,NA,0.751,0.974,-0.00994,0.436,0.48,-0.547,-0.0461,0.925,0.564,1.72,0.594,0.477,0.0148,-0.25,0.167
768,3,6.62536544148205,0.404,EFM,Present,3,E,30,18,E,C,B,NA,6,3,1,NA,0.767398475221276,1.07062245741846,-0.0808170033830081,0.505092495968391,0.612288788314072,-0.715487902240766,-0.0808170033830081,0.547022780511055,0.736089215646597,1.66581542720445,0.858452071395868,0.577958189652424,-0.0808170033830081,-0.113385144448382,0.355949596987631
768,3,4.03,0.229,likeLTD,Present,3,C,30,9,E,C,B,NA,6,3,1,NA,0.777,0.104,-0.115,1.14,-0.26,1.22,-0.0483,0.372,0.439,0.192,0.536,-0.712,-0.138,-0.165,0.683
