Sample,Rep,lLR,Eff,Pr,St,NC,TC,TotDNA,amtDNA,C1,C2,C3,C4,D1,D2,D3,D4,CSF1PO,D13S317,D16S539,D18S51,D19S433,D21S11,D2S1338,D3S1358,D5S818,D7S820,D8S1179,FGA,TH01,TPOX,VWA
567,2,7.809230612,0.407,EFM,Present,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,-0.597653225,1.052632732,0.212071265,0.965165217,0.28013404,1.476828713,1.135763832,0.604583083,0.120383973,0.081190872,0.383498262,0.576607518,0.3112663,0.598067433,0.608690598
567,2,7.807610782,0.407,EFM,Absent,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,-0.596938089,1.049173679,0.207388214,0.981232863,0.276342499,1.473254735,1.137808625,0.606869294,0.118187678,0.079710216,0.388375971,0.56937126,0.309520545,0.597081508,0.610231784
567,2,7.53,0.392,likeLTD,Absent,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,-0.566,0.972,0.298,0.514,0.385,1.65,1.13,0.604,0.0725,-0.175,0.608,0.649,0.402,0.455,0.531
567,2,7.54,0.393,likeLTD,Present,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,-0.465,0.992,0.282,0.337,0.305,1.67,1.07,0.754,-0.0627,-0.0306,0.574,0.728,0.427,0.486,0.476
568,3,6.969862889,0.363,EFM,Present,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,-0.035008021,1.142834521,0.135617184,1.047271412,0.328024779,1.45774117,0.792512663,0.671254122,-0.076617666,0.190392623,0.54243207,-0.920261329,0.396605813,0.65865124,0.638412306
568,3,6.963011989,0.363,EFM,Absent,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,-0.034936844,1.140922111,0.136462189,1.045367985,0.327602083,1.458135623,0.78922193,0.669194876,-0.075223035,0.191367345,0.54305992300000006,-0.922077441,0.396492549,0.658116931,0.639305762
568,3,6.25,0.326,likeLTD,Present,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,0.0367,1.53,0.193,0.759,0.499,1.49,0.94,0.423,-0.172,-0.231,0.289,-0.767,0.586,0.422,0.24
568,3,6.2,0.323,likeLTD,Absent,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,0.0445,1.55,0.284,0.501,0.52,1.47,1.01,0.337,-0.142,-0.076,0.313,-0.74,0.582,0.329,0.22
569,4,7.099191459,0.37,EFM,Absent,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,-0.374800638,1.466235966,0.295859131,0.822273844,0.304052102,1.497338914,0.593802319,0.636673039,-0.301955282,0.266069508,0.415496193,-0.121729982,0.437320849,0.645429397,0.517126098
569,4,6.763178858,0.352,EFM,Present,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,-0.341359807,1.231277962,0.251761596,0.919618273,0.299186335,1.484849569,0.666090939,0.675796837,-0.282640727,0.210366656,0.353693937,-0.373640592,0.394062284,0.645792946,0.628322649
569,4,7.05,0.367,likeLTD,Absent,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,-0.238,1.28,0.199,0.658,0.497,1.46,0.69,0.841,-0.879,0.0736,0.511,0.0758,0.563,0.643,0.675
569,4,6.84,0.356,likeLTD,Present,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,-0.167,1.34,0.229,0.605,0.487,1.46,0.711,0.823,-0.849,0.0245,0.501,-0.0927,0.488,0.654,0.628
570,5,6.97,0.363,likeLTD,Present,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,-0.0904,1.2,-0.106,0.899,0.0729,1.41,0.867,0.365,-0.435,-0.178,0.471,0.553,0.677,0.61,0.664
570,5,7.595405719,0.396,EFM,Present,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,-0.076550523,1.13890386,-0.064131854,0.980683522,0.316271398,1.452120635,0.764389675,0.634161057,-0.374745303,0.207519828,0.36553432,0.652842466,0.429571583,0.575838501,0.592996554
570,5,7.768658498,0.405,EFM,Absent,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,-0.069374167,1.159547144,-0.062413996,1.003879965,0.29751631,1.460551866,0.705769574,0.631092512,-0.347266675,0.203869517,0.5364714,0.645281214,0.41723337,0.576404108,0.610096355
570,5,7.19,0.374,likeLTD,Absent,3,B,100,33.33333333,E,C,B,NA,1,1,1,NA,-0.0146,1.29,-0.0329,0.922,-0.0591,1.42,0.827,0.505,-0.488,-0.261,0.522,0.649,0.614,0.706,0.583
571,1,8.844031338,0.461,EFM,Present,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,0.024048606,1.782853224,0.73260604,0.376852327,0.430113913,1.79578339,1.017867755,0.789113712,0.269431056,0.19084347,0.063120674,0.290418204,0.313945839,0.266089791,0.500943337
571,1,7.799481945,0.406,EFM,Absent,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,0.06131178,1.73565307,0.609146358,0.359701382,0.348721677,1.844328094,1.09208052,0.794921829,0.197133343,0.272634105,0.140761509,-0.846612321,0.222129747,0.510030179,0.457540672
571,1,10.2,0.531,likeLTD,Present,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,0.0906,1.85,0.667,0.586,0.326,1.75,0.902,1.3,0.194,0.553,0.6,0.596,0.501,-0.0535,0.357
571,1,8.87,0.462,likeLTD,Absent,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,0.162,1.78,0.677,0.622,0.26,1.78,1.05,1.3,0.12,0.609,0.414,-0.727,0.433,0.0393,0.348
572,2,11.7,0.609,likeLTD,Absent,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,0.263,1.21,0.602,1.05,0.667,1.17,1.48,0.999,0.357,0.677,0.445,0.705,0.635,0.935,0.527
572,2,10.09168424,0.526,EFM,Absent,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,0.404516825,1.449494758,0.503061488,0.669052529,0.649750695,1.783291008,1.293884987,0.669358419,0.291367865,0.3420957,0.040530721,0.18200061,0.455702312,0.882359285,0.47521704
572,2,12.4,0.646,likeLTD,Present,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,0.499,1.17,0.548,1.14,0.759,0.73,1.66,1.15,0.337,0.568,0.818,0.865,0.698,0.732,0.702
572,2,10.65299849,0.555,EFM,Present,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,0.522703128,1.405148391,0.498669216,0.799032053,0.755620112,1.514071927,1.390791341,0.696968495,0.409751691,0.341971805,0.062632087,0.463468669,0.562166613,0.7186933,0.511309663
573,3,5.536485378,0.288,EFM,Present,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,-0.415055654,1.240727827,0.471552641,0.018882272,0.444866829,1.433598129,0.84118938,0.350389304,0.321762698,0.234737565,0.278315706,0.138312214,0.451666734,-0.823099582,0.548639316
573,3,5.250929709,0.273,EFM,Absent,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,-0.400503972,1.170404842,0.412175638,-0.120656467,0.447368798,1.648851593,0.959491151,0.399951679,0.283826358,0.258259533,0.207466335,-0.17485124,0.276575182,-0.771411101,0.653981379
573,3,6.4,0.333,likeLTD,Absent,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,-0.226,0.951,0.45,0.198,0.445,1.76,0.938,0.754,0.163,0.443,0.665,0.127,0.386,-0.998,0.348
573,3,6.46,0.336,likeLTD,Present,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,-0.149,0.912,0.441,0.226,0.319,1.88,0.931,0.818,0.12,0.338,0.737,0.259,0.435,-1.07,0.263
574,4,8.72,0.454,likeLTD,Present,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,0.219,1.67,0.604,-0.061,0.418,1.31,1.06,0.805,0.338,0.308,0.486,0.351,0.297,0.456,0.466
574,4,8.312598481,0.433,EFM,Absent,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,0.294537346,2.09688789,0.472319705,0.047839925,0.572481008,1.951013047,0.651389636,0.243801321,0.407634663,0.516748478,-0.222623029,-0.056101419,0.072799853,0.681048281,0.582821778
574,4,7.99569795,0.416,EFM,Present,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,0.299323276,1.775188249,0.590195945,-0.048577517,0.371109485,1.449468227,0.663196024,0.519674214,0.382594679,0.394103845,0.143768468,0.212322876,0.187257138,0.530151234,0.525921809
574,4,9.08,0.473,likeLTD,Absent,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,0.375,1.69,0.73,-0.174,0.41,1.54,1.01,0.783,0.231,0.579,0.39,0.172,0.354,0.602,0.378
575,5,8.288594055,0.432,EFM,Absent,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,-0.022899637,1.206819423,0.531667032,0.476072801,0.468894405,1.878501199,0.83146512400000006,0.447271106,0.186506287,0.323106052,0.403018838,0.117769638,0.09177783,0.780910978,0.567712979
575,5,8.325287527,0.434,EFM,Present,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,0.015251318,1.152745863,0.599539762,0.429676641,0.466522118,1.644711478,0.79234422,0.410793838,0.260047276,0.279564184,0.47341026,0.303283203,0.150266107,0.693123621,0.654007637
575,5,9.41,0.49,likeLTD,Absent,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,0.184,0.914,0.574,0.55,0.361,1.61,0.783,0.954,0.0834,0.468,0.823,0.419,0.153,0.792,0.735
575,5,9.78,0.509,likeLTD,Present,3,B,100,33.33333333,C,B,H,NA,1,1,1,NA,0.221,0.818,0.591,0.554,0.359,1.48,0.762,1.09,0.0772,0.544,1.05,0.542,0.14,0.754,0.785
586,1,5.130145717,0.267,EFM,Absent,3,B,100,20,E,C,B,NA,2,2,1,NA,0.086947004,1.4425136140000001,0.005690944,0.684317193,0.070481488,1.21876987,0.418888806,0.497123512,-0.05437919,-0.859600116,0.361595713,0.0826891,0.334427442,0.425132368,0.415547968
586,1,5.671410204,0.295,EFM,Present,3,B,100,20,E,C,B,NA,2,2,1,NA,0.104373375,1.113874674,0.122621656,0.699209509,0.147164309,1.403111139,0.475043976,0.465390835,-0.058105866,-0.298211291,0.230734576,0.008684276,0.25764632,0.495414632,0.504458084
586,1,6,0.312,likeLTD,Present,3,B,100,20,E,C,B,NA,2,2,1,NA,0.118,0.839,0.0372,0.639,0.195,1.33,0.529,0.438,-0.0502,0.035,0.351,0.233,0.34,0.41,0.557
586,1,6.45,0.336,likeLTD,Absent,3,B,100,20,E,C,B,NA,2,2,1,NA,0.277,0.668,0.315,0.625,0.201,1.61,0.651,0.401,-0.204,0.139,0.404,0.00168,0.362,0.539,0.466
587,2,3.297432134,0.172,EFM,Present,3,B,100,20,E,C,B,NA,2,2,1,NA,0.051964272,1.941858012,0.364902387,0.552984246,0.0349233,-0.935824056,0.411755121,0.081026277,-0.151780893,0.285173573,0.128505639,-0.361711073,0.173877,0.466638961,0.25313937
587,2,3.808684745,0.198,EFM,Absent,3,B,100,20,E,C,B,NA,2,2,1,NA,0.058475442,1.764606207,0.302274508,0.567818809,0.065932361,-0.619404125,0.502294905,0.351114147,-0.228578902,0.295134693,0.14125773,-0.326880163,0.135607266,0.5354181,0.263613769
587,2,2.77,0.144,likeLTD,Present,3,B,100,20,E,C,B,NA,2,2,1,NA,0.0914,1.7,0.407,0.402,0.194,-0.912,0.391,0.228,-0.291,-0.086,0.096,-0.221,0.15,0.569,0.0531
587,2,2.76,0.144,likeLTD,Absent,3,B,100,20,E,C,B,NA,2,2,1,NA,0.142,1.69,0.453,0.328,-0.0451,-0.837,0.425,0.329,-0.284,-0.132,0.133,-0.31,0.212,0.559,0.099
588,3,4.235058231,0.221,EFM,Present,3,B,100,20,E,C,B,NA,2,2,1,NA,0.081636312,1.147098238,0.076664524,0.564808087,0.174477508,-0.158325828,0.608089313,0.508247569,-0.080969034,-0.356159829,0.158763102,0.29089574,0.226358577,0.533420245,0.460053707
588,3,4.64363025,0.242,EFM,Absent,3,B,100,20,E,C,B,NA,2,2,1,NA,0.09337668,1.15085162,0.081859414,0.540833851,0.182210013,-0.119015643,0.644303083,0.513973696,-0.054320954,-0.312975235,0.437915129,0.240491829,0.243811639,0.544487684,0.455827442
588,3,4.34,0.226,likeLTD,Absent,3,B,100,20,E,C,B,NA,2,2,1,NA,0.109,1.45,0.182,0.231,0.149,-0.309,0.895,0.519,-0.248,-0.2,0.338,0.361,0.271,0.564,0.0253
588,3,4.19,0.218,likeLTD,Present,3,B,100,20,E,C,B,NA,2,2,1,NA,0.146,1.72,0.252,0.0421,0.0547,-0.342,1.05,0.412,-0.251,-0.294,0.16,0.387,0.211,0.588,0.0582
589,4,3.45,0.18,likeLTD,Absent,3,B,100,20,E,C,B,NA,2,2,1,NA,-0.271,0.374,0.0798,0.673,0.252,-0.706,1.29,0.266,-0.0173,0.0229,0.624,0.244,0.98,-0.924,0.564
589,4,3.96,0.206,likeLTD,Present,3,B,100,20,E,C,B,NA,2,2,1,NA,-0.237,1.38,-0.0343,0.615,0.268,-0.715,1.2,0.348,0.01,-0.119,0.467,0.518,0.6,-0.955,0.615
589,4,3.745591284,0.195,EFM,Present,3,B,100,20,E,C,B,NA,2,2,1,NA,-0.178998314,1.436387966,0.124866335,0.756547096,0.154185923,-0.378505595,1.433539694,0.473790338,0.013119854,-1.064945825,0.257325562,0.607378054,0.22794453,-0.648779326,0.531734992
589,4,3.512232997,0.183,EFM,Absent,3,B,100,20,E,C,B,NA,2,2,1,NA,-0.117161624,0.827159016,0.049183037,0.77130906,0.116458768,-0.311740533,1.451209594,0.424045025,0.039750251,-0.87640818,0.428507342,0.512715613,0.242517804,-0.569720329,0.524408151
590,5,1.69,0.088,likeLTD,Absent,3,B,100,20,E,C,B,NA,2,2,1,NA,0.0526,-0.693,-0.182,0.0682,0.312,0.818,0.578,0.473,-0.129,-0.0748,0.155,0.81,0.133,-0.353,-0.281
590,5,1.57,0.0818,likeLTD,Present,3,B,100,20,E,C,B,NA,2,2,1,NA,0.0643,-0.717,-0.158,0.0608,0.408,0.856,0.411,0.513,-0.153,-0.052,0.176,0.623,0.0974,-0.295,-0.264
590,5,2.6588189780000002,0.138,EFM,Present,3,B,100,20,E,C,B,NA,2,2,1,NA,0.073555327,-0.664754456,-0.32895968,0.500976217,0.122373413,1.050457198,0.500535809,0.37503865,-0.017758451,0.296990762,0.228707009,0.506017594,0.201124745,-0.29486685,0.109381691
590,5,2.921664439,0.152,EFM,Absent,3,B,100,20,E,C,B,NA,2,2,1,NA,0.073880916,-0.663005302,-0.308526741,0.498308927,0.116797754,1.038849731,0.534221958,0.361585726,-0.013136522,0.302104236,0.412197312,0.506668217,0.197944357,-0.278265962,0.142039831
591,1,8.44,0.44,likeLTD,Present,3,B,100,40,C,B,H,NA,2,2,1,NA,-0.0324,1.11,0.165,0.407,0.474,1.25,1.29,0.852,0.127,0.543,0.18,0.519,0.197,0.717,0.632
591,1,7.2024637480000004,0.375,EFM,Absent,3,B,100,40,C,B,H,NA,2,2,1,NA,0.027677957,1.260599181,0.14355959,0.408999586,-0.05806542,1.194347303,1.044867051,0.732472411,0.120092265,0.246272275,0.253812905,0.50731969,0.086414168,0.646505044,0.587589743
591,1,8.63,0.449,likeLTD,Absent,3,B,100,40,C,B,H,NA,2,2,1,NA,0.0401,1.14,0.22,0.492,0.243,1.29,1.23,0.964,-0.0303,0.585,0.365,0.537,0.28,0.716,0.557
591,1,7.068783417,0.368,EFM,Present,3,B,100,40,C,B,H,NA,2,2,1,NA,0.063889151,1.244048314,0.175486229,0.357660011,0.073356452,1.234566579,0.900107901,0.651185342,0.175326426,0.169104352,0.238397553,0.413475316,0.142290466,0.617144354,0.612744969
592,2,6.730329081,0.351,EFM,Present,3,B,100,40,C,B,H,NA,2,2,1,NA,-0.038215852,1.24039421,0.225009564,0.707186552,0.040742826,1.191130285,0.425867735,0.66844199,0.207135527,0.278469655,-0.010910379,0.434140645,0.104143019,0.60205336,0.654739947
592,2,6.749643113,0.352,EFM,Absent,3,B,100,40,C,B,H,NA,2,2,1,NA,-0.034248575,1.215644487,0.179784192,0.737905839,0.019531888,1.221777025,0.428919617,0.711089951,0.164340139,0.284036131,0.017311786,0.431444108,0.133442328,0.61741376,0.621250438
592,2,7.96,0.415,likeLTD,Present,3,B,100,40,C,B,H,NA,2,2,1,NA,0.106,0.817,0.398,0.706,0.133,1.41,0.349,1.07,0.217,0.674,0.188,0.423,0.104,0.636,0.734
592,2,7.92,0.413,likeLTD,Absent,3,B,100,40,C,B,H,NA,2,2,1,NA,0.253,0.535,0.368,0.764,0.0343,1.44,0.317,1.16,0.214,0.71,0.13,0.453,0.0735,0.712,0.757
593,3,6.64,0.346,likeLTD,Present,3,B,100,40,C,B,H,NA,2,2,1,NA,-1.77e-4,0.37,-0.283,0.442,0.484,1.81,0.58,0.811,0.0416,0.557,-0.14,0.683,0.135,0.811,0.341
593,3,6.37252433,0.332,EFM,Present,3,B,100,40,C,B,H,NA,2,2,1,NA,0.005189962,1.206100243,0.042737017,0.316996761,-0.040291877,1.136413566,0.733588294,0.645933352,0.111334945,0.277526841,0.090956246,0.38852351,0.107475748,0.750730953,0.599308768
593,3,5.28,0.275,likeLTD,Absent,3,B,100,40,C,B,H,NA,2,2,1,NA,0.0266,0.387,-0.0373,0.524,0.187,1.66,0.653,-0.865,0.0617,0.414,0.364,0.612,0.311,0.699,0.281
593,3,5.552174341,0.289,EFM,Absent,3,B,100,40,C,B,H,NA,2,2,1,NA,0.058800807,1.024367978,0.121891042,0.453390779,-0.016232126,1.134362582,0.710549168,-0.324774109,0.16193125,0.211998223,0.234368291,0.408272775,0.156634856,0.678534653,0.538078172
594,4,6.881153389,0.358,EFM,Absent,3,B,100,40,C,B,H,NA,2,2,1,NA,0.082247909,1.244879617,0.086037703,0.4580999,0.05633793,1.19853114,0.823700462,0.681843021,0.306268571,0.285297328,-0.100315579,0.483709239,0.073921755,0.636382667,0.564211728
594,4,6.665867661,0.347,EFM,Present,3,B,100,40,C,B,H,NA,2,2,1,NA,0.097470791,1.27713521,0.035704847,0.412153123,0.011338859,1.241178464,0.782857441,0.606427192,0.336928561,0.304090725,-0.160041365,0.467731115,0.101490489,0.586755603,0.564646606
594,4,8.31,0.433,likeLTD,Absent,3,B,100,40,C,B,H,NA,2,2,1,NA,0.125,1.36,0.00772,0.579,0.292,0.868,0.91,0.808,0.179,0.633,0.465,0.327,0.548,0.628,0.58
594,4,8.44,0.44,likeLTD,Present,3,B,100,40,C,B,H,NA,2,2,1,NA,0.129,1.37,0.0156,0.511,0.216,1.09,0.837,0.977,0.239,0.625,0.456,0.322,0.488,0.594,0.566
595,5,5.59,0.291,likeLTD,Present,3,B,100,40,C,B,H,NA,2,2,1,NA,-0.0435,1.13,-0.057,0.0837,0.483,0.897,0.585,0.772,0.36,0.417,0.303,-0.994,0.313,0.827,0.514
595,5,5.78,0.301,likeLTD,Absent,3,B,100,40,C,B,H,NA,2,2,1,NA,-0.015,1.21,0.0187,0.322,0.338,0.883,0.651,0.82,0.245,0.401,0.367,-1.12,0.38,0.777,0.508
595,5,5.545825764,0.289,EFM,Absent,3,B,100,40,C,B,H,NA,2,2,1,NA,-0.012800012,1.04143541,0.019606778,0.386564585,0.040319992,1.115789669,0.579399561,0.757895679,0.200298996,0.315002452,0.206376404,-0.48273398,0.161452643,0.636262525,0.580955063
595,5,5.15003561,0.268,EFM,Present,3,B,100,40,C,B,H,NA,2,2,1,NA,-0.003674105,1.042311061,0.036395798,0.088351309,0.026283364,1.15586341,0.51372333,0.754137257,0.220124409,0.305299127,0.17910963,-0.454531219,0.164351526,0.552067825,0.57022289
606,1,0.269,0.014,likeLTD,Present,3,B,100,10,E,C,B,NA,6,3,1,NA,-0.114,0.125,-0.0107,-0.255,-0.145,0.117,0.533,0.241,-0.201,-0.0186,0.0209,-0.0662,-0.0699,0.0391,0.0724
606,1,0.072,0.00375,likeLTD,Absent,3,B,100,10,E,C,B,NA,6,3,1,NA,-0.0172,0.00101,0.0175,-0.0461,-0.157,2.46e-4,0.0945,0.025,0.231,0.0451,-0.0745,0.023,-0.0725,0.0293,-0.0278
606,1,-1.57e-4,-8.19e-6,EFM,Present,3,B,100,10,E,C,B,NA,6,3,1,NA,-0.001105711,4e-6,0.001608806,-0.00424676,0.001062233,9.13e-4,0.009985049,-0.00176209,-0.006517627,-0.004475626,0.006246316,0.002693112,2.18e-4,-0.001584026,-0.003195834
606,1,-0.001251949,-6.52e-5,EFM,Absent,3,B,100,10,E,C,B,NA,6,3,1,NA,-7e-5,-1.99e-4,-1.21e-4,-1.43e-4,-1.89e-4,2.99e-5,-7.68e-5,2.39e-5,-2.45e-4,-2.68e-4,-5.39e-5,-8.76e-5,1.51e-4,-1.17e-4,1.12e-4
607,2,0.344,0.0179,likeLTD,Present,3,B,100,10,E,C,B,NA,6,3,1,NA,-0.0766,0.0111,-0.071,-0.0318,0.0135,-0.0327,0.139,-0.141,0.315,0.00297,0.166,-0.118,0.0057,0.0114,0.151
607,2,-2.68e-5,-1.4e-6,EFM,Absent,3,B,100,10,E,C,B,NA,6,3,1,NA,-3.44e-6,-1.01e-5,-3.79e-6,4.22e-6,-8.18e-7,-3.77e-6,-3.71e-6,1.89e-6,-3.98e-6,-5.65e-6,2.31e-6,-6.14e-6,6.75e-6,-2.82e-6,2.27e-6
607,2,0.004501979,2.34e-4,EFM,Present,3,B,100,10,E,C,B,NA,6,3,1,NA,0.003261114,-0.001209082,-0.002807978,0.003594591,-8.4e-4,0.001044412,-0.002179219,-0.001881167,0.002883504,0.004238281,0.007510854,-0.003149292,-0.006739648,-0.001158626,0.001934213
607,2,0.00876,4.56e-4,likeLTD,Absent,3,B,100,10,E,C,B,NA,6,3,1,NA,0.00526,0.0324,-0.0276,0.021,-0.0793,0.0013,-0.0576,0.141,-0.0525,0.005,0.0989,-0.0141,-0.0463,-0.0108,-0.00776
608,3,0.14,0.00729,likeLTD,Present,3,B,100,10,E,C,B,NA,6,3,1,NA,-0.00561,-0.0222,-0.0242,0.0462,-0.0325,-0.0431,0.0086,0.0789,-0.00713,0.0823,0.163,-0.0876,0.00241,0.016,-0.035
608,3,0.001396367,7.27e-5,EFM,Present,3,B,100,10,E,C,B,NA,6,3,1,NA,1.8e-5,8.56e-4,3.95e-4,-3.73e-4,8.21e-4,1.14e-4,5.61e-4,-9.29e-4,8.24e-5,-5.89e-4,-1.62e-4,0.001290451,-0.001184379,3e-4,1.97e-4
608,3,-2.12e-6,-1.11e-7,EFM,Absent,3,B,100,10,E,C,B,NA,6,3,1,NA,4.19e-5,1.56e-4,1.35e-4,-3.65e-5,1.71e-4,-2.57e-5,6.33e-5,-3.03e-4,3e-5,-7.83e-5,-4.58e-4,2.45e-4,-8.02e-5,6.68e-5,7e-5
608,3,-0.09,-0.00469,likeLTD,Absent,3,B,100,10,E,C,B,NA,6,3,1,NA,0.0733,-0.0674,-0.0731,0.114,-0.14,-0.025,-0.0648,0.0907,-0.0348,0.0307,0.0597,-0.0847,0.0399,-0.0346,0.0262
609,4,0.0333,0.00173,likeLTD,Present,3,B,100,10,E,C,B,NA,6,3,1,NA,-0.0867,0.212,-0.0899,-0.0492,0.211,-0.0667,0.246,-0.346,0.0536,-0.107,0.0177,-0.0669,-0.0111,0.0557,0.0616
609,4,-1.01e-5,-5.24e-7,EFM,Absent,3,B,100,10,E,C,B,NA,6,3,1,NA,7e-6,2.13e-4,-5.17e-5,-2.75e-4,2.37e-4,5.42e-5,-5.65e-6,-1.17e-4,-5.63e-5,-8.31e-5,-1.28e-5,-1.18e-4,5.53e-5,1.23e-4,1.93e-5
609,4,0.004209703,2.19e-4,EFM,Present,3,B,100,10,E,C,B,NA,6,3,1,NA,8e-4,7.8e-4,0.001232964,7.6e-4,-1.7e-4,2.74e-5,1.07e-4,-0.001019729,7.78e-4,0.00140424,-1.45e-4,-3.83e-4,-8.32e-4,7.3e-4,1.4e-4
609,4,0.769,0.0401,likeLTD,Absent,3,B,100,10,E,C,B,NA,6,3,1,NA,0.279,0.0466,0.0794,-0.0239,0.367,0.0497,-0.0626,-0.251,0.0025,0.351,-0.0149,-0.0696,-0.107,0.0746,0.049
610,5,0.0422,0.0022,likeLTD,Present,3,B,100,10,E,C,B,NA,6,3,1,NA,-0.0785,-0.0263,-0.0448,0.0965,0.0189,0.0563,0.0113,0.175,-0.0475,0.0167,-0.017,0.111,-0.176,-0.041,-0.0125
610,5,-1.1e-4,-5.71e-6,EFM,Absent,3,B,100,10,E,C,B,NA,6,3,1,NA,-1.07e-4,-1.81e-5,-1.36e-4,5.05e-4,-1.55e-4,-1.14e-4,-7.48e-5,2.71e-4,-4.09e-5,3.8e-5,-8.35e-5,-2.59e-4,1.96e-4,-7.26e-5,-5.83e-5
610,5,-7.15e-6,-3.72e-7,EFM,Present,3,B,100,10,E,C,B,NA,6,3,1,NA,6.28e-5,3.38e-4,7.95e-5,0.001290568,-1.24e-4,-0.001512595,3.78e-4,-0.001497248,4.25e-4,6.07e-4,1.12e-4,2.22e-5,-6.51e-4,3.21e-4,1.41e-4
610,5,0.0571,0.00297,likeLTD,Absent,3,B,100,10,E,C,B,NA,6,3,1,NA,0.00914,0.014,-0.0169,0.184,-0.00712,-0.0127,-0.0925,0.0616,-0.0204,0.0363,-0.0268,-0.084,0.036,-0.00457,-0.0194
611,1,4.13,0.215,likeLTD,Absent,3,B,100,30,C,B,H,NA,6,3,1,NA,0.0598,0.373,-0.265,0.312,0.665,1.03,0.73,-0.119,0.217,0.31,0.0501,-0.344,0.0704,0.481,0.559
611,1,4.91776296,0.256,EFM,Present,3,B,100,30,C,B,H,NA,6,3,1,NA,0.202232279,1.051182393,-0.364025476,0.369272261,0.090770627,1.321166838,0.669708147,0.733006719,0.022169744,0.0289639,0.028164513,-0.391681105,0.03501168,0.578034613,0.543785828
611,1,5.48,0.285,likeLTD,Present,3,B,100,30,C,B,H,NA,6,3,1,NA,0.221,0.463,-0.383,0.395,0.46,1.43,0.75,0.898,0.0833,0.381,0.0452,-0.53,0.188,0.581,0.494
611,1,4.123315049,0.215,EFM,Absent,3,B,100,30,C,B,H,NA,6,3,1,NA,0.279729802,0.735325424,-0.195116101,0.404474896,0.110846708,1.186340667,0.576858692,-0.09443834,0.054044031,0.015746782,0.209555906,-0.325483132,0.042152024,0.573161826,0.550115864
612,2,6.589042059,0.343,EFM,Present,3,B,100,30,C,B,H,NA,6,3,1,NA,0.065323177,1.247870175,0.206185159,0.411261705,-0.002724302,1.313265793,0.613999562,0.69973261,-0.019463736,0.224035389,0.137972774,0.434246453,0.077125453,0.587293116,0.592918731
612,2,6.87,0.358,likeLTD,Present,3,B,100,30,C,B,H,NA,6,3,1,NA,0.0695,1.47,0.246,0.355,0.103,1.3,0.58,0.894,-0.19,0.372,0.0053,0.256,0.331,0.532,0.55
612,2,6.790579336,0.354,EFM,Absent,3,B,100,30,C,B,H,NA,6,3,1,NA,0.070874753,1.276566613,0.204762003,0.471756459,0.0063397770000000004,1.286681003,0.645032311,0.725200408,-0.004898117,0.22393173,0.14861266,0.417394973,0.11348341,0.600456297,0.604385057
612,2,6.94,0.361,likeLTD,Absent,3,B,100,30,C,B,H,NA,6,3,1,NA,0.114,1.11,0.255,0.364,0.00268,1.29,0.667,0.907,-0.114,0.376,0.265,0.396,0.0761,0.595,0.642
613,3,7.31,0.381,likeLTD,Absent,3,B,100,30,C,B,H,NA,6,3,1,NA,-0.142,1.06,0.0902,0.854,0.267,0.993,1.04,0.677,-0.0233,0.404,0.309,0.492,-0.0192,0.673,0.638
613,3,7.26,0.378,likeLTD,Present,3,B,100,30,C,B,H,NA,6,3,1,NA,-0.13,1.04,0.102,0.747,0.3,0.922,1.11,0.614,-0.0405,0.437,0.304,0.52,0.00599,0.674,0.653
